id,price
100093,4826421.573049584
100094,3230930.2256724113
100095,4578733.692719329
100096,4366576.541131843
100097,4623042.814842552
100098,1803070.226450034
100099,4633064.348051031
100100,2407315.6202209285
100101,5154771.41627166
100102,4999428.233012313
100103,4693936.989518662
100104,5326528.473763943
100105,4060512.652310555
100106,2130237.3275914057
100107,2704430.324665133
100108,3207773.049449321
100109,5622814.374029593
100110,5021119.212202676
100111,4943861.444757907
100112,6743965.198005922
100113,20260010.033347726
100114,2909827.6014960855
100115,9190393.799920868
100116,1249684.192702598
100117,5414767.573247361
100118,5323282.298772616
100119,1291863.860903353
100120,4659737.661007016
100121,2363600.4754153104
100122,5239434.417297001
100123,9815995.809404386
100124,1713016.7093016165
100125,7232658.706769963
100126,4041137.7809729325
100127,5967018.082740308
100128,10594930.63211592
100129,3430814.6884279028
100130,7294224.3662838265
100131,3997572.896416351
100132,2618817.263846132
100133,6443287.394267795
100134,2145647.3391569825
100135,6796557.2793167895
100136,725204.322603533
100137,10116907.692160364
100138,2280432.5859667226
100139,5569059.669694603
100140,2845578.444248219
100141,2450179.1290191524
100142,4333463.21044881
100143,1711448.5962940673
100144,3398534.1951310076
100145,2180550.2524539824
100146,6903749.504221666
100147,4088041.6616790663
100148,1262347.8526077028
100149,3874696.8217066806
100150,2819586.3021271643
100151,1694780.421909065
100152,1936606.4455448021
100153,6720819.292700363
100154,4280454.935746323
100155,2990881.9781255466
100156,4043897.7015067847
100157,4393496.149383753
100158,7478415.51695346
100159,2767843.510194463
100160,6742737.391412336
100161,7950052.993459861
100162,3654658.6564045036
100163,5415571.5443141125
100164,4376992.263520442
100165,6882807.651376819
100166,2329221.914625027
100167,6723827.093059584
100168,4168271.585144949
100169,6546351.950340883
100170,4182761.765266222
100171,4835425.170340264
100172,1266075.9879209404
100173,4120682.9056841293
100174,4161070.2497828724
100175,2547226.767674565
100176,5157681.907124084
100177,2080894.2193422862
100178,3362254.592038233
100179,2531457.1016446576
100180,5708822.134221277
100181,3840918.840490059
100182,13245687.476862708
100183,3764047.720673538
100184,1537506.1761363116
100185,9313469.414539007
100186,20048631.718066618
100187,1500120.6276144162
100188,5999264.518233303
100189,3783050.581639468
100190,4087678.079282116
100191,3734503.6898142006
100192,2264598.970419645
100193,7962410.569905783
100194,719368.2783374563
100195,2625850.2713599433
100196,1726959.0887443172
100197,3033678.067890239
100198,94542.28452105448
100199,3032725.5090475096
100200,5181328.1318787215
100201,2559931.153490876
100202,2663922.9887214643
100203,5611779.990450873
100204,1371709.8638665667
100205,2538329.631846587
100206,3621890.6531092376
100207,3892510.913339247
100208,3852109.947565717
100209,4633836.773064868
100210,4444512.379271621
100211,5901847.973016765
100212,3744897.5086208554
100213,2778897.6531302915
100214,6031001.434695709
100215,4352763.754152399
100216,6196880.353836476
100217,3467370.220011264
100218,7732352.976821171
100219,1795294.1157591692
100220,4059164.944066502
100221,4819752.145737856
100222,4134197.8111902922
100223,6612303.667165537
100224,1755693.8215123
100225,3518681.6086273855
100226,2517713.2453616047
100227,10631742.64697889
100228,1283290.4234148767
100229,9068310.738226123
100230,4396601.687534392
100231,2551315.5278613004
100232,3002405.8624267704
100233,2409298.434259325
100234,4022117.4311742657
100235,2391247.2704910114
100236,3565176.123167241
100237,3201903.9785408317
100238,6888013.016720613
100239,1957061.3605179125
100240,5636931.32559026
100241,2856715.179302929
100242,9744161.514381478
100243,6872851.220213094
100244,1916308.3979206881
100245,4038829.6348341536
100246,3883033.831248449
100247,1147503.6429415126
100248,2909590.112635471
100249,1771374.5198534601
100250,3232833.901168989
100251,1904500.0418459647
100252,1415441.2958816253
100253,5146819.0061056325
100254,1973320.6340323067
100255,8896626.316218376
100256,3845565.1985314377
100257,6478555.6913769
100258,5035909.194623617
100259,2216362.3993656742
100260,10646003.422255952
100261,1597849.913630058
100262,4871647.523332506
100263,9717765.79984154
100264,1820489.6007603589
100265,3315097.709573689
100266,2448943.212385677
100267,4125500.480185544
100268,9757992.435828267
100269,8640601.422664123
100270,4503978.668146264
100271,2602302.702914906
100272,4323975.091430938
100273,1390858.315214491
100274,5035987.203315609
100275,861754.2401119806
100276,8103595.229093277
100277,2509033.962817035
100278,1892321.4593849895
100279,4429803.983443769
100280,2909056.1034089155
100281,1675154.0387425022
100282,3724844.933865612
100283,1192856.724147426
100284,5385522.297313667
100285,4335069.708608013
100286,-205873.69460199587
100287,495165.31502107903
100288,4903776.067259331
100289,3573903.1550884265
100290,3561037.639790443
100291,6602119.695239581
100292,1885677.0252449368
100293,4097945.0954275765
100294,5764726.853082467
100295,1784798.1323984424
100296,2282530.7300179247
100297,734264.7620738596
100298,4076056.587944505
100299,4520820.891169768
100300,3648456.8395075183
100301,2673457.1201121155
100302,8974391.549324643
100303,1039423.2946029878
100304,3102174.605579693
100305,2022117.9905436267
100306,3428218.5540686892
100307,4070162.703622385
100308,3284135.7568259574
100309,6511562.861911244
100310,7220050.697926048
100311,3819470.5904128305
100312,779611.575273918
100313,5323865.879187303
100314,1720922.6252442705
100315,1481157.0633522836
100316,2027214.965806536
100317,1511808.8025429496
100318,2778147.828800623
100319,14426148.885981506
100320,993369.9697350007
100321,4325513.071912012
100322,556288.4450614369
100323,902671.9480948113
100324,5514021.217733039
100325,8263329.579144961
100326,7293622.254468583
100327,10412882.572120326
100328,4473174.005388858
100329,2310967.0641509504
100330,3146202.4940355886
100331,5233516.10811751
100332,5632532.507145549
100333,2380963.449511003
100334,3790974.9921957892
100335,6485863.381367631
100336,818068.9807444308
100337,1652824.2011825833
100338,3559936.2202669173
100339,3472724.02975847
100340,3441624.182489405
100341,3100366.7374589704
100342,3680770.101920435
100343,6044259.718576381
100344,7228898.467383698
100345,3367974.846709296
100346,1533162.7629645397
100347,4179342.9773433045
100348,8910118.03146911
100349,1901029.6796124838
100350,3987513.508054851
100351,2258695.232220979
100352,2687098.2614692384
100353,6792931.2746585
100354,9316512.032062493
100355,6150951.943096344
100356,5447659.738003703
100357,5737236.191385173
100358,2358501.4138923087
100359,3924779.1070334627
100360,4409843.766867602
100361,4007879.5397353508
100362,4086115.2042276463
100363,3215351.7245815615
100364,2929372.348789498
100365,9647944.120936811
100366,4830320.6635728
100367,1543629.6258349936
100368,5380766.002553628
100369,7350595.641084975
100370,1937460.5876507764
100371,1714027.843122271
100372,1724247.3932373202
100373,13583447.863028537
100374,2388472.582286739
100375,3034774.3621467636
100376,3289786.9324967233
100377,9738248.698857568
100378,2158271.040340196
100379,2321826.724457705
100380,7479791.410782522
100381,5641257.843086572
100382,2247044.5436380575
100383,8788051.316684743
100384,3905776.289945899
100385,3001957.9277966646
100386,4477609.240580525
100387,4350845.2311095605
100388,1223473.4300989988
100389,1882057.420134419
100390,4546096.946646913
100391,4214248.019564569
100392,3540195.0717221163
100393,6607045.006738448
100394,5876055.999349831
100395,3120310.3068340365
100396,17093525.91092933
100397,16297987.767345015
100398,3571434.641870236
100399,3846365.3320029387
100400,3923438.1543812994
100401,2809953.8536561076
100402,5498715.0924108215
100403,9132519.453997549
100404,3195479.8770925044
100405,3343037.8298986796
100406,4719024.458767835
100407,4717634.094706261
100408,3479936.446128281
100409,4899279.777140376
100410,7220777.87962848
100411,4686352.911232957
100412,5213506.058688162
100413,8339369.810003034
100414,756525.4115867652
100415,6312534.800389882
100416,2330503.6270410526
100417,2777702.389839958
100418,7534897.42800322
100419,4572995.866365577
100420,12425318.70531632
100421,2746317.5817769417
100422,2941420.270676941
100423,2896168.0922527583
100424,3370247.5431616697
100425,2304221.989117027
100426,3700754.4534633923
100427,4499510.731450246
100428,2579561.9588595848
100429,3262882.3113730727
100430,4203790.173205489
100431,6775650.591931878
100432,5396232.38066914
100433,2929697.5796474414
100434,2475449.3149345145
100435,3733197.5535080945
100436,3911877.18043469
100437,3355810.9802998863
100438,14663929.346647874
100439,1390407.81737142
100440,4615912.815659905
100441,4531701.152672413
100442,5641836.991228813
100443,9819432.15303036
100444,4789366.9505896745
100445,4540848.262090016
100446,5962646.823152737
100447,4114742.7815301158
100448,2266313.7124355314
100449,3612287.0927332807
100450,8527166.69636467
100451,4263716.084788458
100452,4910760.095132773
100453,4422493.517543834
100454,2644280.6111528813
100455,3384105.4113258836
100456,4462518.27057587
100457,6914608.8609460695
100458,5179664.6924216
100459,5165469.633854787
100460,6896533.225719523
100461,2483624.9518524907
100462,1850282.3798127454
100463,5090206.316542572
100464,4585975.201823117
100465,7447649.662268965
100466,5264596.589509393
100467,3891851.3376310873
100468,11086675.01692633
100469,3962996.136987445
100470,7249244.604279675
100471,5389842.386593516
100472,5886890.2476175325
100473,8276921.241937637
100474,4338908.675156011
100475,7510197.35566327
100476,4188947.1179137435
100477,4681963.601785574
100478,5509330.573669097
100479,6914932.420216477
100480,2182926.8412408624
100481,2203120.770259795
100482,7217124.308742354
100483,4199604.796093181
100484,1029790.3408637219
100485,3378073.882398192
100486,8224435.6591066085
100487,5616383.8674755385
100488,3502308.0763401
100489,9865195.018601345
100490,3881127.8218695833
100491,7772888.004733363
100492,2549049.3807683582
100493,4277827.311086404
100494,9053110.170218622
100495,2542330.403441905
100496,1487544.4784680395
100497,2637480.60442492
100498,3166065.0745166508
100499,7532428.676000483
100500,5752439.41630259
100501,8031534.605952738
100502,4728035.859143689
100503,2456488.719852215
100504,3699136.425886927
100505,3776338.079695278
100506,2901738.5306414403
100507,4108108.433622665
100508,8931260.794181742
100509,3796527.6863106526
100510,2753349.354415866
100511,3357486.801185159
100512,3028993.392774957
100513,1272029.8125810148
100514,3477890.237982236
100515,7520359.1244454915
100516,5457034.418224493
100517,3154205.814369018
100518,937760.8575741714
100519,3750655.9722462036
100520,4649678.526623917
100521,6283573.720141508
100522,7196985.927119553
100523,4319308.988691051
100524,2862666.5924335206
100525,5674094.841349769
100526,5359737.712399735
100527,9970744.066615215
100528,1279358.7055823905
100529,3126167.787903828
100530,6238057.8156303745
100531,3332820.4153859364
100532,2537532.6646514307
100533,6584322.9057884235
100534,3587670.126976138
100535,2936003.7837139945
100536,8362519.245477762
100537,4261097.038646772
100538,4813281.24611433
100539,3773886.573804873
100540,4280673.33324893
100541,3824945.283936541
100542,3785103.5445678756
100543,2385025.8249941384
100544,1544816.1544773686
100545,3279418.8083759975
100546,13394217.788676862
100547,5441643.584154386
100548,3042477.1071273796
100549,3759726.780531643
100550,3807831.327843444
100551,2187216.7412832147
100552,9245019.86250209
100553,3094653.1955612074
100554,5112749.057179009
100555,2544100.977059783
100556,5211718.640486787
100557,6484988.552328478
100558,5245530.14289327
100559,1395550.2385049323
100560,10589804.329048447
100561,3708732.4106727764
100562,1131375.8202086748
100563,3519278.962762651
100564,4606419.243568205
100565,3997065.829009217
100566,2680607.008688754
100567,2331577.9573935014
100568,3862368.9944646386
100569,4413119.9938065065
100570,3107138.7901842687
100571,4253169.589894271
100572,2501082.87327628
100573,6038089.886895218
100574,3145367.0296066804
100575,3564891.9802409057
100576,2151275.1724765594
100577,3017664.032706362
100578,4683581.559284205
100579,1816462.5711367414
100580,4516797.820951581
100581,7618426.49674841
100582,2375976.7815092653
100583,8188714.062945681
100584,2600928.061222064
100585,3989575.7404684257
100586,5653270.281621552
100587,3847119.9068192737
100588,3967737.4078418706
100589,6334493.95514675
100590,3619743.308052539
100591,2145394.649499785
100592,8780941.556631511
100593,2767414.8459973154
100594,2195621.435248298
100595,7619722.948352025
100596,2358643.885554831
100597,9580944.216689881
100598,5561201.284493524
100599,3435738.884689088
100600,2639822.4424183243
100601,2053371.6333952118
100602,2188246.1329636383
100603,6172029.518050475
100604,6218475.611758044
100605,7560875.410822486
100606,2600595.443747045
100607,3323135.8230703855
100608,2758741.1982474956
100609,2666862.1749119842
100610,4292299.821281091
100611,7113941.593943901
100612,2749525.9460375393
100613,4540386.238386346
100614,1960139.045503626
100615,31903668.600818306
100616,3921893.376180812
100617,3167427.642557578
100618,6593201.181456294
100619,656461.3017121274
100620,7344630.328610394
100621,8057701.698540973
100622,8368214.973730682
100623,2591118.779412279
100624,3846236.689760279
100625,1503748.6340692313
100626,5241074.006351384
100627,7162871.239471771
100628,4370027.035669949
100629,3532701.447616659
100630,10748685.803782955
100631,1627855.54827314
100632,4521614.910660862
100633,1829228.5783076007
100634,6400066.702521667
100635,4744504.99836979
100636,41891764.68343338
100637,9760680.671636906
100638,3532859.987226071
100639,1616334.5146378768
100640,7670250.480853064
100641,4324995.987902504
100642,8583006.512230963
100643,4352267.821969666
100644,1723397.9670608887
100645,2016146.4832142196
100646,8861827.718784492
100647,2364109.4566288344
100648,3783806.9415720236
100649,5674929.640199635
100650,2164786.2705149106
100651,2557349.372566281
100652,2428144.1695392793
100653,4649737.949470956
100654,3225911.2663835576
100655,3213495.759098421
100656,1254840.3068517195
100657,5515021.6608749945
100658,3923844.129250079
100659,15872062.056052646
100660,3333885.348423463
100661,644245.9808349106
100662,4815877.377406962
100663,3550389.5562206293
100664,7600211.499338734
100665,3550444.5378245073
100666,9349888.301819611
100667,4487171.256417928
100668,2143028.397069353
100669,2089432.5216348134
100670,5895078.550223036
100671,2431645.9189472226
100672,2849282.576149857
100673,2128834.291628992
100674,5000797.284141297
100675,6019014.967355223
100676,3419859.4665477592
100677,3145071.7207344603
100678,3947921.0584431915
100679,2569110.9345414746
100680,6279592.703299016
100681,2690305.827246873
100682,5971112.015095282
100683,4249792.545332738
100684,803111.769971096
100685,1601238.1187312622
100686,2383202.2165263663
100687,1523267.264216757
100688,2230572.267267203
100689,1240874.6022806563
100690,5540564.098924778
100691,4695138.070797396
100692,4871210.834950817
100693,3665375.6990861422
100694,3172622.63001669
100695,5594531.9865436
100696,1214541.521077509
100697,4309861.007203523
100698,5502164.607232951
100699,2449254.3422205118
100700,3770246.4058236387
100701,1471253.1635869928
100702,2056646.1819964438
100703,3335093.7296074694
100704,2692496.6824891106
100705,3370450.5018311525
100706,4762194.110537239
100707,2502883.976489085
100708,3540330.1013891115
100709,4858658.954384249
100710,3216020.0278743776
100711,1854130.3199423603
100712,6723498.576753655
100713,7283359.070585214
100714,3915860.4232066534
100715,5523370.767446464
100716,3953385.9591256804
100717,4629496.444879639
100718,3613578.7149048373
100719,4376683.829230409
100720,5080105.1274202345
100721,4726679.565317829
100722,5179239.287460534
100723,3952085.743826772
100724,19508246.117948234
100725,5461207.753265717
100726,6220364.174125075
100727,9970660.098600395
100728,5109112.652262789
100729,2757228.7108027274
100730,1119472.085823074
100731,4154993.1444111043
100732,2335889.176498088
100733,11143010.872953335
100734,4936851.833523075
100735,2118223.6821528752
100736,2350485.6079050745
100737,4522508.13640892
100738,2988863.5041895686
100739,4552005.239429025
100740,4898680.540664634
100741,845752.8000995535
100742,5367998.222201512
100743,7298191.924946265
100744,3491125.7864813004
100745,8335528.239370035
100746,8468113.525369983
100747,2618254.5060703997
100748,5848719.725037882
100749,7301675.076011464
100750,2987684.1169371232
100751,4528224.332728718
100752,309320.4325698465
100753,8145682.628323385
100754,4253079.379555502
100755,9893279.521845894
100756,2855832.9174439767
100757,4505467.196644347
100758,3960596.8424780215
100759,2815789.694254244
100760,9781559.941857219
100761,9538235.166446852
100762,4554835.365807516
100763,3439180.0416208953
100764,22952050.191701468
100765,4987496.47734653
100766,13593657.07566159
100767,10936329.364618603
100768,5146256.2624017
100769,3497791.9621798564
100770,13314957.806522083
100771,3418421.606006407
100772,4477454.033047743
100773,5636547.569777136
100774,3161797.4276838945
100775,7973701.572143294
100776,2875752.86686513
100777,3542593.468640032
100778,1900299.4765737574
100779,5314876.702697411
100780,2851126.9306876357
100781,1807950.12890077
100782,4962306.318298697
100783,20011112.544738136
100784,2477749.711437051
100785,2108149.7189204497
100786,932278.110422235
100787,3890413.7263695197
100788,13879884.243172951
100789,2493586.1848774976
100790,5501423.934640677
100791,15087678.489136133
100792,3816390.8157621627
100793,4371586.79773386
100794,4099851.5463579707
100795,5540081.028543736
100796,12600846.206181318
100797,4455119.4646313125
100798,3851581.1274898667
100799,4073307.808795359
100800,4075996.1361596077
100801,10341618.531046765
100802,2047125.6524474178
100803,7678432.256432196
100804,2300729.526950424
100805,3137969.8132643476
100806,4171926.368323596
100807,3431372.9658193914
100808,12822283.859737761
100809,10014865.215105202
100810,2863237.6173158456
100811,8759438.894252138
100812,8089039.61521693
100813,3119783.1775140706
100814,5558198.95321133
100815,5422283.854504661
100816,4787107.2836648375
100817,3507942.790335112
100818,12079329.741288826
100819,2934430.555464691
100820,8597086.084736966
100821,3371309.5712225605
100822,4326762.510042761
100823,4796120.588420774
100824,4350661.996029213
100825,8181471.122182671
100826,9714132.209188923
100827,9944265.131967438
100828,13155230.627971243
100829,4361256.825498314
100830,2998964.591406214
100831,3238801.5371269956
100832,10413307.530182363
100833,3801215.2460550023
100834,2286019.100140903
100835,3974729.291280534
100836,4728792.0444834605
100837,5876532.055395805
100838,5575034.74631128
100839,2302782.2820626493
100840,2222437.121405241
100841,7877354.58108164
100842,3708175.110389841
100843,4957962.4997965135
100844,4353576.504938679
100845,8911627.678137168
100846,2445231.386037012
100847,734801.0602887506
100848,5710683.489662675
100849,8906298.594498256
100850,3966292.468140327
100851,5229695.68130176
100852,3369288.0791211207
100853,3567618.4912321097
100854,9788927.626770684
100855,3445026.4329083376
100856,3722425.1721945815
100857,2707642.525049152
100858,2535516.031818506
100859,1396776.919585999
100860,4710820.594164119
100861,2435739.8280263874
100862,2788942.6435738783
100863,2934203.981407961
100864,1847248.677294047
100865,7103201.292591303
100866,4261624.815467818
100867,2875098.575834802
100868,4240943.71963628
100869,4812921.5804256825
100870,3254304.0161761353
100871,2567334.199867729
100872,2152327.551651441
100873,9365821.39589991
100874,9494649.437635168
100875,6701285.67187245
100876,3163552.6397729786
100877,13350784.357738422
100878,3915388.4323446676
100879,5097027.632539362
100880,4822165.982003626
100881,1786907.5457725804
100882,3646745.558239123
100883,2000327.3334296532
100884,5446980.533701774
100885,2940874.336842318
100886,15663692.043524133
100887,1834265.7430238714
100888,3734911.1618924
100889,4224657.875833277
100890,1974474.7757309848
100891,3501394.696358256
100892,2601179.4850179073
100893,2796577.101347544
100894,3574589.9335241765
100895,1514762.7002467695
100896,1663154.9050848936
100897,4071898.06127887
100898,4223565.880811695
100899,3073177.0495906738
100900,3101028.5756970355
100901,4133188.5780175775
100902,3625496.5140350517
100903,4803024.217036501
100904,7303845.8256227905
100905,2490560.53839388
100906,5800241.69845155
100907,2886133.9947261875
100908,2352502.0027113743
100909,1748735.0721174814
100910,9984446.65576166
100911,4321720.804098174
100912,3112017.4514159076
100913,1229608.415546734
100914,4285468.710772546
100915,5961691.784877102
100916,2549813.9696146636
100917,5001869.848656074
100918,10601841.759031288
100919,3039643.784420885
100920,4035744.0823516357
100921,1983437.5634078672
100922,3569540.7225126624
100923,3934726.8737581857
100924,1046340.4091549995
100925,4001193.713071659
100926,780671.2108984031
100927,2644790.3951970637
100928,835266.400996998
100929,4478690.204274276
100930,5215242.982284426
100931,7066359.484637617
100932,2925256.946281337
100933,1388880.0201779413
100934,6997683.200486155
100935,2656248.847907218
100936,4317790.7903936645
100937,17218203.012392424
100938,5694661.400850313
100939,4327943.140642898
100940,4459861.452178981
100941,4903888.362618399
100942,4939384.79166715
100943,3767769.6581571884
100944,1138504.5352501385
100945,2774736.6885089334
100946,4341169.336031374
100947,3184810.8778033415
100948,1801852.2494206266
100949,4075955.822670625
100950,7048398.969319414
100951,2474229.5179814156
100952,728483.8494363204
100953,4254310.049432523
100954,2756583.092505129
100955,3938396.053832028
100956,20388421.002220117
100957,5196422.021704088
100958,2836925.5453945943
100959,5474798.838019264
100960,2489800.8189744446
100961,1405720.968465983
100962,17142096.06388688
100963,2821828.337593622
100964,4844257.066370194
100965,9894137.846340919
100966,4316495.385719492
100967,262710.29194343835
100968,2770440.1452691746
100969,3110687.192583589
100970,7035227.71753422
100971,5739649.109605281
100972,2295172.3131163036
100973,17949715.480497915
100974,4783260.967481465
100975,3099280.30709983
100976,5089418.454191983
100977,3144101.0064646224
100978,3619352.4553054655
100979,1686705.0355404513
100980,4070261.539151741
100981,12338378.834282568
100982,5248403.928491979
100983,6413889.846918216
100984,1364682.239251359
100985,3428391.9076320715
100986,14805936.11908899
100987,3601873.424923654
100988,5820910.433342378
100989,5272273.5163212735
100990,718307.2865018956
100991,2031835.3307211092
100992,3673708.4976785793
100993,2309770.69215244
100994,4828134.405587142
100995,5969254.248619579
100996,3649562.81293608
100997,14690806.037666643
100998,6021023.609580941
100999,2160467.1940772203
101000,5726068.671090837
101001,4151790.9397726376
101002,6803377.449796218
101003,5958780.539091359
101004,3674992.0390270473
101005,4167670.8723857896
101006,4326288.285833199
101007,9032364.725917412
101008,9116300.933151277
101009,3142327.2276517656
101010,3834356.9678227007
101011,6271215.652309813
101012,4680651.780924511
101013,4085909.076383602
101014,3536276.1010132115
101015,421497.7974743126
101016,5433174.026598585
101017,8249422.687984994
101018,2160832.0305075375
101019,5740352.565848876
101020,5725779.57768048
101021,5076867.244709523
101022,1857658.9563287348
101023,141663.9270196166
101024,11774480.00520056
101025,2894309.130674778
101026,2322403.631189889
101027,4176459.075299
101028,4480172.859168692
101029,2581665.475679084
101030,5181304.96568935
101031,2577141.5752998777
101032,6970507.172052584
101033,2234200.699556256
101034,7403848.491612512
101035,4672944.615992686
101036,2582187.92988884
101037,4164181.1934565036
101038,3419624.5159578025
101039,4195286.315221868
101040,3072394.159152975
101041,5391813.490020244
101042,4514049.530046366
101043,2447451.529767886
101044,2548577.345901434
101045,2024262.6631902866
101046,4376920.976700539
101047,2528647.9598751576
101048,7122280.676249436
101049,3273330.666273103
101050,3782901.1012019594
101051,1519197.0774941584
101052,4374171.482728476
101053,5645741.708211696
101054,4218188.293629711
101055,1881709.0717623425
101056,2355433.0897980337
101057,3840634.9525402193
101058,942613.9176649088
101059,2412283.825731561
101060,2527051.8740696018
101061,1332096.5280415718
101062,2372593.7187143485
101063,5358287.763057565
101064,3662041.119248397
101065,1025077.0314721907
101066,5405166.425778088
101067,2613209.1710366723
101068,9445418.694868417
101069,3953104.3366425987
101070,2621372.918670586
101071,4964704.716270854
101072,5496879.373506635
101073,3881563.8171059955
101074,4627235.309131557
101075,3388489.710648909
101076,1606289.739841037
101077,6907937.848335255
101078,4827220.804016852
101079,3111679.4187887562
101080,3663326.972200427
101081,3574439.294798212
101082,4247500.401388217
101083,1864739.866255375
101084,7228250.809362665
101085,3281510.740977245
101086,6538225.054014327
101087,7788964.333054479
101088,1732377.7291282932
101089,1156500.0538177066
101090,6915734.2473608
101091,1597923.1026713545
101092,5029900.659012446
101093,3741557.6759575433
101094,6511446.764531376
101095,2666734.747379303
101096,4092536.5604983172
101097,223763.26106991433
101098,3668724.910660705
101099,4068021.8363752756
101100,1014109.3655098802
101101,5112354.230270996
101102,6255260.706588697
101103,2191430.8515420235
101104,1888832.098890856
101105,3051826.293247155
101106,3225105.383682224
101107,7390226.780710079
101108,2625591.452108605
101109,8518927.184516307
101110,4155723.3427172457
101111,1153806.2760952367
101112,5002174.194492386
101113,1287536.5246021897
101114,2185093.9579381174
101115,3882198.6761651635
101116,6856808.397320057
101117,17582815.822733812
101118,1352217.3190892697
101119,2041023.203329708
101120,5466728.692401581
101121,2732601.141707469
101122,2870614.734558855
101123,5605368.923333788
101124,4036453.7372423047
101125,4535609.973357287
101126,3846104.1698690443
101127,7068773.895851664
101128,1998848.684441214
101129,2616046.9374454618
101130,5989856.307162475
101131,13000157.35504864
101132,4544604.496532654
101133,2846493.5532153836
101134,3075953.7744720518
101135,4688905.512092917
101136,24835802.653791144
101137,3294870.560122189
101138,5582267.490829016
101139,2949923.7759460546
101140,1434687.7463275637
101141,2738535.1154605113
101142,3113364.6932283915
101143,9281741.323715402
101144,7376232.588239716
101145,8171143.696912231
101146,1782537.1321323374
101147,5480136.177847062
101148,5569290.719297271
101149,3518584.151556134
101150,9171547.148128161
101151,5022209.061476376
101152,5550117.713642923
101153,2753616.8235458992
101154,1388272.5571700777
101155,3761102.2409953373
101156,11347975.86589715
101157,10287189.266417306
101158,2228612.93618229
101159,4114341.2971667764
101160,3723326.3132302566
101161,3195681.6681923536
101162,5416679.661486639
101163,17655791.944497928
101164,9541893.69060619
101165,5153605.40932194
101166,17366281.044946957
101167,5011759.6040475145
101168,4398308.066724574
101169,4503945.629688337
101170,3749526.8435208993
101171,2935805.668911036
101172,2120787.2387707676
101173,8084989.216391744
101174,5518442.379960157
101175,1627273.8725544033
101176,3104706.429231355
101177,1972302.134240753
101178,3805007.308176052
101179,7561808.423805015
101180,2269431.949263562
101181,3169649.86246842
101182,3709364.0495111994
101183,4063021.9185902486
101184,3702191.269541096
101185,4390715.737344361
101186,9839430.873689659
101187,1691395.2346950518
101188,2325975.6593185207
101189,1331923.2387697417
101190,4507570.921627788
101191,2216069.370076668
101192,1921287.163264108
101193,4265539.488192491
101194,3364758.7191397557
101195,5886236.585513433
101196,8124891.9113166295
101197,3180495.47042004
101198,3068515.425882128
101199,3074189.259736672
101200,3110174.023627625
101201,3813860.2079428593
101202,3196007.7018295657
101203,7844631.714263342
101204,6053039.500890157
101205,3139274.636475632
101206,3699388.747250201
101207,4882967.543600689
101208,3003778.084509779
101209,2296831.901343515
101210,9442056.67881749
101211,2559054.1439221776
101212,5347951.9823497385
101213,3161844.0595243797
101214,2178134.3875866374
101215,2216084.7194573004
101216,6387449.137469136
101217,5907134.754314005
101218,3070572.478169958
101219,4218137.76972251
101220,6246581.122468929
101221,3284977.002281323
101222,5227654.952621411
101223,974628.3359864852
101224,4239298.581732384
101225,1929332.8355257302
101226,2632789.218729196
101227,6064501.375077384
101228,2479055.0505253663
101229,2784357.719226714
101230,1096650.5399883338
101231,27614376.776409496
101232,5068160.222833304
